"Gene","distance","Z","FC","p_value","p_adj"
"STK17B",1.93431682585896e-09,0.2331695655107,0.00762593511287808,0.930411910833237,0.999999999882318
"ATP1B2",1.91203443990727e-09,0.230093243234086,0.00745125296544669,0.931211531018883,0.999999999882318
"CTSV",1.90110928004553e-09,0.228573445681851,0.0073663449165401,0.93160361402005,0.999999999882318
"ENG",1.8903482004606e-09,0.227068993677062,0.00728318770466994,0.931989824721841,0.999999999882318
"LRRC10B",1.88705202451963e-09,0.226606674681879,0.00725781064660199,0.932108126322769,0.999999999882318
"RNF152",1.88671070705044e-09,0.226558761455313,0.00725518539462348,0.932120376483668,0.999999999882318
"LRRC32",1.88107787777797e-09,0.225766944065109,0.00721192893205916,0.932322545616531,0.999999999882318
"MTHFD2",1.87688266713887e-09,0.22517586803821,0.00717979647957771,0.932473119695611,0.999999999882318
"APOE",1.87429173863595e-09,0.22481024726124,0.00715998756989988,0.932566114248706,0.999999999882318
"MARCKSL1",1.86942468710792e-09,0.22412223397367,0.00712285057349646,0.932740806729086,0.999999999882318
"ARL6IP1",1.86913946988685e-09,0.224081866729998,0.00712067727955884,0.932751044096201,0.999999999882318
"SBF2",1.84139766537492e-09,0.220129560813903,0.00691087539935822,0.933746839946817,0.999999999882318
"PTTG1",1.82726115852256e-09,0.218095514621156,0.00680517239778284,0.934254311761882,0.999999999882318
"OGFRL1",1.82622341712299e-09,0.217945656904869,0.00679744498152261,0.934291565620511,0.999999999882318
"CPXM2",1.80138414965339e-09,0.214336282541182,0.00661379242868126,0.935183312765911,0.999999999882318
"ADAMTS4",1.80046971310286e-09,0.214202578318848,0.00660707941470297,0.935216143239197,0.999999999882318
"CFH",1.79797273299591e-09,0.213837180205618,0.00658876607591123,0.935305791396439,0.999999999882318
"CNTD2",1.78927611426698e-09,0.212561080264643,0.00652518178657838,0.935618029292561,0.999999999882318
"TFPI2",1.78881684628086e-09,0.212493538930268,0.00652183247400789,0.935634518835447,0.999999999882318
"EDN1",1.78841291548605e-09,0.212434123123987,0.00651888743069803,0.935649021576433,0.999999999882318
"CD14",1.78006789571514e-09,0.211203989227386,0.00645819303074493,0.935948646137764,0.999999999882318
"AC025171.3",1.76807067164579e-09,0.209426626201894,0.00637143309357197,0.936379417502935,0.999999999882318
"UBE2S",1.76383494024889e-09,0.208796593773003,0.00634094183243695,0.936531509789656,0.999999999882318
"DNAJA4",1.7614781864075e-09,0.208445472088733,0.00632400821249611,0.936616134685913,0.999999999882318
"PFKFB3",1.73221916981196e-09,0.204051772372325,0.00611566330338405,0.937666809140319,0.999999999882318
"PIM3",1.73036867625826e-09,0.203771716624713,0.00610260381199675,0.937733262967855,0.999999999882318
"GLRX",1.72950438010079e-09,0.203640823407627,0.00609650899551391,0.937764301207726,0.999999999882318
"ANXA1",1.726127933735e-09,0.203128929477884,0.0060727282607889,0.937885555634499,0.999999999882318
"GRIN2A",1.72379356438425e-09,0.202774510186341,0.00605631417602175,0.937969387992805,0.999999999882318
"CD3G",1.71031236379932e-09,0.200719462228264,0.00596195586810671,0.938453541098016,0.999999999882318
"MT1A",1.69968891777257e-09,0.199090048251693,0.00588812162206193,0.938835079119277,0.999999999882318
"FBXO48",1.67300768513732e-09,0.194958118707966,0.00570471244967465,0.939793389672841,0.999999999882318
"RASGEF1B",1.67007290880052e-09,0.194500122363733,0.00568471568472686,0.93989880346152,0.999999999882318
"DUSP5",1.6659638765661e-09,0.19385769042831,0.00565677685148553,0.940046396939651,0.999999999882318
"MCOLN3",1.66399478349422e-09,0.193549339132678,0.00564341265129458,0.94011712607463,0.999999999882318
"ARHGDIB",1.63254740661797e-09,0.188581100475553,0.00543212167479065,0.941246768494461,0.999999999882318
"HBEGF",1.63078610522754e-09,0.188300373899636,0.00542040692478145,0.941310040905603,0.999999999882318
"F3",1.62878442488395e-09,0.187981012469595,0.00540710872069958,0.941381949060769,0.999999999882318
"AC015912.3",1.61890496104594e-09,0.186399735150848,0.00534171353936921,0.941736864873664,0.999999999882318
"SAT1",1.616078264759e-09,0.185945751161481,0.0053230759787941,0.94183841494643,0.999999999882318
"LRRC4",1.60925331383382e-09,0.184846757072299,0.00527821055358563,0.942083607637978,0.999999999882318
"CTNNAL1",1.60452226527436e-09,0.18408254275523,0.00524722131979382,0.942253578167655,0.999999999882318
"CXCL2",1.58791788274496e-09,0.181384732689967,0.00513918161711469,0.942850138079325,0.999999999882318
"STX11",1.56130107681806e-09,0.177008271405154,0.00496833881661194,0.943806489671053,0.999999999882318
"UCP2",1.54799835119773e-09,0.174796485829911,0.00488403619760754,0.94428449192369,0.999999999882318
"AC002451.1",1.54042599542522e-09,0.173530034429409,0.00483637050980457,0.944556595744126,0.999999999882318
"HLA-DRA",1.5326041031468e-09,0.172216123743364,0.00478737948422805,0.944837673161534,0.999999999882318
"SOX18",1.52962636182955e-09,0.17171438639882,0.004768794477346,0.944944679233967,0.999999999882318
"CXorf36",1.52689437266132e-09,0.171253305943106,0.00475177507889757,0.945042854999341,0.999999999882318
"ATP2B1-AS1",1.52640944865334e-09,0.17117138952023,0.00474875734046597,0.94506028113873,0.999999999882318
"ARID5A",1.52453105754848e-09,0.170853865030685,0.00473707694227489,0.945127782901849,0.999999999882318
"SLC25A33",1.51722000095262e-09,0.169614735160509,0.0046917515365645,0.945390516390459,0.999999999882318
"KDM6B",1.51567862048573e-09,0.169352825206575,0.00468222345137931,0.945445908906175,0.999999999882318
"ITGA1",1.47994771586752e-09,0.163215262780627,0.0044640662577779,0.946730042078245,0.999999999882318
"SLC16A1-AS1",1.46913084150739e-09,0.161331692176793,0.00439904939450214,0.947118817228733,0.999999999882318
"NEDD9",1.46823508521838e-09,0.1611751689807,0.00439368666606596,0.947151012657376,0.999999999882318
"MED24",1.44085179616912e-09,0.15634951249831,0.00423132623748046,0.948135268999754,0.999999999882318
"DUSP18",1.43633765526296e-09,0.155546319333326,0.00420485456035779,0.948297531502669,0.999999999882318
"GIMAP8",1.43383334855076e-09,0.15509978062137,0.00419020471040282,0.948387550680219,0.999999999882318
"NKX3-1",1.43326459354597e-09,0.15499827191159,0.00418688113415366,0.948407995096038,0.999999999882318
"TBX2",1.43153306049876e-09,0.154689019203194,0.00417677086718614,0.948470236834976,0.999999999882318
"PHLDA1",1.41936731769129e-09,0.152506947503265,0.0041060807732128,0.948907555836034,0.999999999882318
"HLA-DRB5",1.41085609943218e-09,0.15097062064387,0.00405698429572517,0.949213515689409,0.999999999882318
"GPM6A",1.39365798269516e-09,0.147841376711513,0.00395867911543004,0.949831773525477,0.999999999882318
"RHOU",1.37021204999982e-09,0.143520513876217,0.00382660338612249,0.950674683674545,0.999999999882318
"CKS2",1.36763494973682e-09,0.143041645544901,0.00381222274076118,0.950767336985942,0.999999999882318
"PLAT",1.36712379085925e-09,0.142946569973784,0.00380937360716812,0.950785714527277,0.999999999882318
"TGIF1",1.36351775053455e-09,0.142274962353537,0.00378930426403633,0.950915362153251,0.999999999882318
"GBP4",1.35619426182201e-09,0.140906207110528,0.00374870867732563,0.951178666843861,0.999999999882318
"DDIT3",1.3477851420677e-09,0.139326558958426,0.00370236486005974,0.95148101028884,0.999999999882318
"RAB21",1.34359373941655e-09,0.138535987668623,0.00367937310571854,0.951631711564225,0.999999999882318
"MT1M",1.33692639511482e-09,0.137273958763876,0.00364294724330171,0.951871438525197,0.999999999882318
"SIK1",1.33403962730444e-09,0.136725829734176,0.00362723210874935,0.951975234738437,0.999999999882318
"PTPRB",1.33178801597158e-09,0.136297581935657,0.00361499825232249,0.952056193921249,0.999999999882318
"DHCR24",1.32977641626328e-09,0.135914447952172,0.00360408594886508,0.952128523638419,0.999999999882318
"CCL19",1.31038829548893e-09,0.132195544354518,0.00349975704970392,0.952825669187485,0.999999999882318
"PCSK5",1.29932054661174e-09,0.130050987025317,0.00344088769977278,0.953223652387301,0.999999999882318
"WNT2",1.29664053127821e-09,0.129529290193573,0.00342670779409673,0.953320024336799,0.999999999882318
"CCDC68",1.28688034095348e-09,0.127621353986008,0.00337531429971128,0.953671001434297,0.999999999882318
"C9orf24",1.28674698013043e-09,0.12759519696451,0.00337461476090449,0.9536757971608,0.999999999882318
"COL2A1",1.28674688791927e-09,0.12759517887765,0.00337461427723965,0.953675800476763,0.999999999882318
"ZIM2",1.28674686260289e-09,0.12759517391194,0.0033746141444505,0.953675801387154,0.999999999882318
"CYYR1",1.28107435873961e-09,0.126480385203068,0.00334492638171295,0.953879789209914,0.999999999882318
"CDKN1A",1.28096406258359e-09,0.126458666533934,0.0033443504328812,0.9538837555788,0.999999999882318
"CHST8",1.26157761424268e-09,0.122615607085681,0.00324388787785067,0.954580930852487,0.999999999882318
"MIR155HG",1.25937728177034e-09,0.122176170393484,0.00323258233891335,0.954660061394294,0.999999999882318
"PTPRM",1.24692382624036e-09,0.119676324603472,0.0031689671228069,0.955107933331307,0.999999999882318
"IFNGR2",1.23552742787465e-09,0.117369474827484,0.00311130558274715,0.955517802040612,0.999999999882318
"IL1R1",1.23021242834976e-09,0.116287252570895,0.00308459469195792,0.955708958741041,0.999999999882318
"MFSD2A",1.22129132290306e-09,0.114461548233391,0.00304001992089225,0.956029816622576,0.999999999882318
"PTHLH",1.21172715167238e-09,0.112491250132571,0.00299259237685324,0.956373811021909,0.999999999882318
"TCF21",1.20544001939986e-09,0.11118863281872,0.00296161838562035,0.956599944641775,0.999999999882318
"XAF1",1.2043805407763e-09,0.110968537445018,0.00295641465519167,0.956638051984085,0.999999999882318
"AC245140.2",1.19326005782485e-09,0.108648110197145,0.00290207140380989,0.957038039637003,0.999999999882318
"LINC01133",1.19304426760281e-09,0.108602896275578,0.00290102187231215,0.957045801405831,0.999999999882318
"TNFSF10",1.18825939512507e-09,0.107598494662383,0.00287779862034134,0.957217909758102,0.999999999882318
"AL135905.1",1.18744444350458e-09,0.107427074494602,0.00287385257552314,0.95724722316894,0.999999999882318
"PRKCH",1.17954070724407e-09,0.105759215974705,0.00283572265853877,0.957531519686525,0.999999999882318
"MMRN1",1.17429198781624e-09,0.104646218655764,0.00281054201440068,0.9577203185299,0.999999999882318
"SDCBP",1.16405534506725e-09,0.102462960907211,0.00276175497611169,0.958088542075102,0.999999999882318
"SLC16A10",1.16023121882832e-09,0.101643049906024,0.0027436390817906,0.95822610249273,0.999999999882318
"SNHG12",1.14171340827944e-09,0.0976390209931418,0.00265675856498448,0.958892237604757,0.999999999882318
"B4GALT1",1.13883503674792e-09,0.0970115538430065,0.0026433795531041,0.958995782907159,0.999999999882318
"SMAD7",1.12812948951307e-09,0.0946655819535844,0.00259391529692193,0.959380905727279,0.999999999882318
"OAF",1.12809441573632e-09,0.0946578641057621,0.00259375400871414,0.959382167491749,0.999999999882318
"SLFN12",1.12192139200166e-09,0.0932962369072024,0.00256544521246829,0.9596042410245,0.999999999882318
"BCAT1",1.12014049923877e-09,0.0929021960849894,0.00255730710815147,0.959668308937659,0.999999999882318
"LSP1",1.11743470553041e-09,0.0923024623747861,0.00254496724879299,0.959765650814473,0.999999999882318
"RCAN2",1.10793593315948e-09,0.0901869822671467,0.00250188407185423,0.960107377218713,0.999999999882318
"LAMB4",1.10440163118588e-09,0.0893958074064185,0.00248594757236344,0.96023452860864,0.999999999882318
"NOV",1.1012519934094e-09,0.0886888752817422,0.00247178846714355,0.960347842025845,0.999999999882318
"MMP28",1.09518680116841e-09,0.087322559066749,0.00244463648352046,0.960566049581355,0.999999999882318
"RAB39B",1.06695473111571e-09,0.0808743130676551,0.00232022377968583,0.961581794008902,0.999999999882318
"AC100861.2",1.05964009474747e-09,0.0791793347558159,0.00228851968325196,0.961844973087238,0.999999999882318
"CAVIN4",1.0593627978458e-09,0.0791148774238376,0.00228732207590083,0.961854950253423,0.999999999882318
"ITM2A",1.03754791965272e-09,0.0739972288419441,0.00219408886995288,0.962639870025789,0.999999999882318
"ERF",1.03374030885139e-09,0.0730943618950116,0.00217801461051174,0.962776875165794,0.999999999882318
"TNFRSF1B",1.03186027344399e-09,0.0726474926136763,0.00217009962248193,0.962844522851422,0.999999999882318
"DLGAP1-AS2",1.01283277701557e-09,0.0680843161783195,0.00209080428414951,0.963529187743336,0.999999999882318
"ISG15",1.01243474807342e-09,0.0679880634956906,0.00208916129408279,0.963543510276058,0.999999999882318
"HLA-DMB",1.01063323785234e-09,0.0675520023318052,0.00208173306831981,0.963608335329928,0.999999999882318
"C1QTNF1",1.01012308603623e-09,0.0674283950844008,0.00207963194631976,0.963626692537866,0.999999999882318
"NMB",1.0099687010671e-09,0.0673909776217401,0.00207899630224247,0.963632247901642,0.999999999882318
"SEMA5A",1.00850027141552e-09,0.0670348320653142,0.002072955242789,0.963685087725106,0.999999999882318
"RERGL",1.00638070154161e-09,0.0665199622663316,0.00206425091935044,0.963761358393396,0.999999999882318
"TMEM70",1.00333117156545e-09,0.0657775286639484,0.00205175970699843,0.9638710933565,0.999999999882318
"ZC3HAV1",1.0012955376968e-09,0.0652808382922726,0.00204344262339579,0.963944344438164,0.999999999882318
"JADE1",9.81469257160532e-10,0.0603965565115496,0.00196332089070507,0.964657797246768,0.999999999882318
"ALKAL2",9.72080171080691e-10,0.0580533673129431,0.00192593690419399,0.964995675360631,0.999999999882318
"HYAL2",9.70994228601033e-10,0.0577810792326027,0.00192163625381076,0.965034754778154,0.999999999882318
"SCGB1D2",9.62791712353263e-10,0.0557157487169125,0.00188930717095424,0.96532993845705,0.999999999882318
"VEGFC",9.46318140767251e-10,0.0515209518331595,0.00182520738592471,0.965922786641125,0.999999999882318
"HMOX1",9.44735198439479e-10,0.0511145214946669,0.00181910630539356,0.96597975430638,0.999999999882318
"SLFN11",9.41290072907387e-10,0.0502279029202697,0.00180586318139964,0.966103739687321,0.999999999882318
"CLEC14A",9.36560242176483e-10,0.0490060292001788,0.00178776043545604,0.966273961194809,0.999999999882318
"YBX3",9.36354710294184e-10,0.0489528112751133,0.00178697585923216,0.966281358100512,0.999999999882318
"ETV6",9.33217244260198e-10,0.0481391641058613,0.0017750205970727,0.96639427301227,0.999999999882318
"NRN1",9.32596528704316e-10,0.0479779091527325,0.00177266012530443,0.96641661215226,0.999999999882318
"CCL2",9.32004963116462e-10,0.0478241397238807,0.0017704119673752,0.966437902228819,0.999999999882318
"C4orf48",9.03935331211329e-10,0.0404279085509983,0.00166537718073164,0.96744813800476,0.999999999882318
"ARPC5L",9.00707221537918e-10,0.0395644922542819,0.00165350371887665,0.967564322170481,0.999999999882318
"TRAF4",8.92063053473659e-10,0.0372390661536093,0.00162191836614163,0.967875441208908,0.999999999882318
"MT1X",8.88787648677712e-10,0.0363527805527247,0.00161002977534599,0.967993330154079,0.999999999882318
"EZR",8.80851085867272e-10,0.0341933457373644,0.00158140415151988,0.968278987213668,0.999999999882318
"CHSY1",8.78818905398433e-10,0.0336376825317549,0.00157411576514858,0.968352131207793,0.999999999882318
"SYNM",8.78293910744647e-10,0.0334939496864854,0.00157223561551773,0.96837102731198,0.999999999882318
"MSC",8.77571583951523e-10,0.0332960685571712,0.00156965060178121,0.968397026010211,0.999999999882318
"CEBPG",8.77447765759496e-10,0.0332621343249661,0.00156920770323598,0.96840148260005,0.999999999882318
"CCND1",8.75502844594063e-10,0.032728549658837,0.00156225890712511,0.968471486302933,0.999999999882318
"SLC20A1",8.73044953878975e-10,0.0320527493043649,0.00155349943440972,0.968559953707246,0.999999999882318
"PLIN2",8.68787234322559e-10,0.0308781390501056,0.00153838397850622,0.968713203664276,0.999999999882318
"GSK3A",8.66467210211534e-10,0.0302359769943629,0.00153017869577418,0.968796709790673,0.999999999882318
"LTC4S",8.63350415087356e-10,0.0293709064440521,0.00151918999215151,0.968908895149207,0.999999999882318
"CNKSR3",8.61605366102718e-10,0.028885373378326,0.00151305486630802,0.968971706394752,0.999999999882318
"CTSS",8.59875792967043e-10,0.0284032975418987,0.00150698639795543,0.969033960792942,0.999999999882318
"FUT1",8.57909763321906e-10,0.0278542851585516,0.00150010309483005,0.969104726455395,0.999999999882318
"TBX2-AS1",8.34444568566791e-10,0.0212153332383899,0.00141916493114057,0.969949355969401,0.999999999882318
"ADM5",8.29330590965471e-10,0.0197468254233586,0.00140182324411896,0.970133438062273,0.999999999882318
"GIMAP4",8.2853629979185e-10,0.0195180305968327,0.00139913933824142,0.970162029410215,0.999999999882318
"TMSB10",8.26208561257235e-10,0.0188464220175687,0.00139128873329332,0.97024581903284,0.999999999882318
"GAST",8.25897490807073e-10,0.0187565454941272,0.00139024128024187,0.970257016395946,0.999999999882318
"DHX35",8.19070626539069e-10,0.016776596156584,0.0013673528167343,0.970502759236764,0.999999999882318
"OLFM1",8.12640025585931e-10,0.0148983381185788,0.00134596666736756,0.970734240569121,0.999999999882318
"ID3",7.93450524116698e-10,0.00921519347058456,0.00128315047536577,0.971425016618585,0.999999999882318
"NPDC1",7.92723128353461e-10,0.00899741513777296,0.00128079889738341,0.971451201547223,0.999999999882318
"POU2F2",7.91127778090273e-10,0.00851916378355571,0.00127564888548674,0.971508631371897,0.999999999882318
"SERPINB1",7.84033757082212e-10,0.00638227079879062,0.00125287403918995,0.971764005529941,0.999999999882318
"AC116366.1",7.80017174876417e-10,0.00516487497007626,0.00124007004590295,0.971908597773962,0.999999999882318
"SAPCD1-AS1",7.61560310097196e-10,-0.000500674714850334,0.00118207896874154,0.97257303503428,0.999999999882318
"USP43",7.61560286190574e-10,-0.000500682130627079,0.00118207889452676,0.972573035894918,0.999999999882318
"AC008629.1",7.61560264669145e-10,-0.000500688806523021,0.00118207882771648,0.97257303666969,0.999999999882318
"ZNF311",7.61560264072652e-10,-0.000500688991553352,0.00118207882586475,0.972573036691163,0.999999999882318
"CSF1",7.57956824422215e-10,-0.00162078512926047,0.00117091891494535,0.972702760826668,0.999999999882318
"DEPP1",7.44483099302926e-10,-0.00585062554236944,0.00112965953615656,0.973187822453445,0.999999999882318
"DLGAP1",7.41748051708577e-10,-0.00671740510434128,0.00112137460060461,0.973286286910508,0.999999999882318
"DLX5",7.33865987675047e-10,-0.00923107121927248,0.00109766901852006,0.973570051394686,0.999999999882318
"DDTL",7.23001452167341e-10,-0.0127348316310754,0.00106540866759587,0.973961194179872,0.999999999882318
"EDNRB",7.22111107185403e-10,-0.0130239992177086,0.00106278627399019,0.973993248476702,0.999999999882318
"LCN6",7.14723984587802e-10,-0.015435291110751,0.00104115310616884,0.97425920208266,0.999999999882318
"EGFL7",7.10134390854325e-10,-0.0169444103283667,0.0010278245277981,0.974424439581972,0.999999999882318
"CCL7",7.04334917593769e-10,-0.0188635913465911,0.00101110515562347,0.974633237509478,0.999999999882318
"PARD6G-AS1",7.01748013703905e-10,-0.0197241152756129,0.00100369155619341,0.974726374144983,0.999999999882318
"FAM107A",7.00725986460313e-10,-0.0200648529366932,0.00100077012825665,0.974763170419127,0.999999999882318
"AC004540.2",6.90187246440735e-10,-0.0236039663674823,0.000970893841689864,0.97514260213801,0.999999999882318
"RPGR",6.89650531779132e-10,-0.0237854663387079,0.000969384424203585,0.975161925905395,0.999999999882318
"TCHH",6.80353396614357e-10,-0.0269492161360984,0.000943424175792837,0.975496660404992,0.999999999882318
"FYN",6.7229022988972e-10,-0.0297237961961065,0.000921194817957253,0.975786970542196,0.999999999882318
"AVPR1A",6.67205301046607e-10,-0.0314885376045485,0.000907312434528103,0.975970052420304,0.999999999882318
"PCOLCE2",6.60960729618976e-10,-0.0336718877012698,0.000890408301859076,0.976194888736037,0.999999999882318
"PLAUR",6.54510316172606e-10,-0.0359462178975543,0.000873113852775918,0.976427138396591,0.999999999882318
"ACTC1",6.44233102577116e-10,-0.0396106177205073,0.000845909610806522,0.976797177614728,0.999999999882318
"NRXN3",6.39513875397922e-10,-0.0413104273664926,0.000833561850082292,0.976967098806123,0.999999999882318
"RASSF5",6.35452470538906e-10,-0.0427820960801676,0.000823007952100202,0.977113335186937,0.999999999882318
"TRDN",6.32335626083332e-10,-0.0439170838979874,0.000814954173513243,0.977225561913495,0.999999999882318
"NFKBID",6.30517444030275e-10,-0.0445814281376507,0.000810274365060957,0.977291028532813,0.999999999882318
"METRNL",6.296209973205e-10,-0.0449095965607382,0.000807971965868583,0.977323306619491,0.999999999882318
"REL",6.28884267203673e-10,-0.0451796022426476,0.00080608222895364,0.977349833866712,0.999999999882318
"FZD8",6.22389621830243e-10,-0.0475718716089863,0.000789518973087794,0.977583685932092,0.999999999882318
"ANKRD37",6.18559997874979e-10,-0.0489927375500832,0.000779832890496424,0.97772157973428,0.999999999882318
"ATP2A2",6.17983682836816e-10,-0.0492072268760346,0.000778380420062132,0.977742331247718,0.999999999882318
"SFRP2",6.15958537434181e-10,-0.0499623217372155,0.000773287241280911,0.977815251262037,0.999999999882318
"PMAIP1",6.12225303495305e-10,-0.0513599977515739,0.000763942087100569,0.977949675414994,0.999999999882318
"SOCS1",6.11799247874859e-10,-0.0515199807970263,0.000762879182432914,0.977965016622032,0.999999999882318
"GDF15",6.05878094062416e-10,-0.0537535011556235,0.000748183950184381,0.978178223538178,0.999999999882318
"CCDC144NL-AS1",6.04806475412548e-10,-0.0541597637848498,0.00074553965973185,0.978216810189355,0.999999999882318
"IFIT2",6.04200727374931e-10,-0.0543896880146939,0.000744047006964152,0.978238621878058,0.999999999882318
"LRG1",6.0346853198935e-10,-0.0546678770134325,0.00074224476587995,0.9782649866865,0.999999999882318
"EXTL3-AS1",5.92982290496252e-10,-0.05868471051314,0.000716673478433766,0.978642576672464,0.999999999882318
"AK9",5.90776864658621e-10,-0.0595374082064164,0.000711352473084101,0.978721990552847,0.999999999882318
"GLIS2-AS1",5.8845854128276e-10,-0.0604367604115805,0.000705780456364373,0.978805469921549,0.999999999882318
"ZNF331",5.8767633993925e-10,-0.0607409001102474,0.000703905403250634,0.978833635878271,0.999999999882318
"GIMAP7",5.87574766946147e-10,-0.0607804202105796,0.000703662100619467,0.978837293379075,0.999999999882318
"AC020916.1",5.8524680105538e-10,-0.0616878274490906,0.000698097340560111,0.978921120282542,0.999999999882318
"PTGS2",5.84994819188975e-10,-0.0617862354093211,0.000697496329153151,0.978930193822758,0.999999999882318
"CD83",5.8420636232403e-10,-0.0620943955767686,0.000695617423077009,0.978958585149526,0.999999999882318
"TGFB1",5.82795804564027e-10,-0.0626466052637566,0.000692262362056008,0.979009377603091,0.999999999882318
"UBE2QL1",5.78811530986808e-10,-0.0642127144239584,0.000682829437006776,0.979152846863164,0.999999999882318
"TMEM132C",5.78811522313139e-10,-0.0642127178435818,0.000682829416541958,0.979152847175494,0.999999999882318
"LINC02158",5.78811516133195e-10,-0.0642127202800461,0.00068282940196088,0.979152847398028,0.999999999882318
"LIMD2",5.77012058252283e-10,-0.0649231282726476,0.000678590326765539,0.979217644096239,0.999999999882318
"NLRP3",5.74351743466846e-10,-0.0659769490107986,0.000672347468342907,0.979313439651088,0.999999999882318
"RHOH",5.72394671213064e-10,-0.0667549234933044,0.000667773300069706,0.979383912262203,0.999999999882318
"SLC16A3",5.720482077411e-10,-0.0668928916109506,0.000666965154752288,0.979396388152307,0.999999999882318
"CLDN5",5.69894882750965e-10,-0.0677520261129036,0.000661953375566506,0.979473927885114,0.999999999882318
"FOXA3",5.67183428589006e-10,-0.0688378873642419,0.000655669457276141,0.979571565736351,0.999999999882318
"WNK1",5.57416838787662e-10,-0.0727871048827465,0.000633283327528613,0.979923257350631,0.999999999882318
"AIF1",5.57067528880239e-10,-0.0729294686066607,0.000632489871669702,0.979935835955614,0.999999999882318
"ZNF572",5.44172151190419e-10,-0.0782404650562563,0.000603546187892924,0.980400200318272,0.999999999882318
"AL109976.1",5.36861151023446e-10,-0.0813005697148634,0.000587437737896906,0.98066347342181,0.999999999882318
"SPINK9",5.36861116545686e-10,-0.0813005842315837,0.000587437662445232,0.980663474663378,0.999999999882318
"SCRT1",5.36860970504107e-10,-0.081300645721805,0.000587437342845582,0.980663479922436,0.999999999882318
"SIRT1",5.30807165041779e-10,-0.0838622243721084,0.000574263798770658,0.980881482354269,0.999999999882318
"AC007613.1",5.22736721694421e-10,-0.0873171122088993,0.000556934223804905,0.981172107765314,0.999999999882318
"CPVL",5.20065676505468e-10,-0.0884708334514042,0.000551257194405941,0.981268295549524,0.999999999882318
"CFLAR",5.18010718955777e-10,-0.089361973765211,0.000546909389410554,0.981342297408217,0.999999999882318
"OSGIN1",5.08779318156522e-10,-0.0934037179694512,0.000527590278326075,0.981674734868524,0.999999999882318
"UGCG",5.05324133504024e-10,-0.0949329826408178,0.000520448745950963,0.981799162397981,0.999999999882318
"OCIAD2",5.02331031590235e-10,-0.0962651337272786,0.000514301631113664,0.981906949839485,0.999999999882318
"SPESP1",5.0093709784898e-10,-0.0968879059197983,0.000511451288711629,0.981957148226879,0.999999999882318
"UTRN",4.98929427017023e-10,-0.0977875459961026,0.000507359884154386,0.982029448659918,0.999999999882318
"BMP4",4.9836892642379e-10,-0.0980392719373137,0.000506220581615789,0.982049633486998,0.999999999882318
"MEDAG",4.95610612284633e-10,-0.0992816722953181,0.000500632547401397,0.98214896645526,0.999999999882318
"ABCA1",4.9164148544525e-10,-0.101080092646395,0.00049264596587357,0.982291903941353,0.999999999882318
"CD55",4.91384442630968e-10,-0.101196996249898,0.000492130964571763,0.982301160670395,0.999999999882318
"AC074366.1",4.87311506795116e-10,-0.103056544360719,0.000484006528125831,0.982447837188384,0.999999999882318
"STC2",4.86538663905201e-10,-0.103410927336987,0.000482472542652172,0.982475669244183,0.999999999882318
"ZFP3",4.83865397024245e-10,-0.104640545137286,0.000477185256569204,0.982571940609207,0.999999999882318
"TMPRSS2",4.83865371165985e-10,-0.104640557059946,0.000477185205566672,0.982571941540432,0.999999999882318
"HIST1H4B",4.8386536178756e-10,-0.104640561384127,0.000477185187068775,0.982571941878175,0.999999999882318
"FAM84A",4.80226160813113e-10,-0.106324055139522,0.000470034262603386,0.982702999475795,0.999999999882318
"AC083829.2",4.79772831816334e-10,-0.106534545289147,0.000469147265578819,0.982719325127751,0.999999999882318
"VCAM1",4.74826074185235e-10,-0.108842795702846,0.000459522737337446,0.982897472249438,0.999999999882318
"PTX3",4.70666106730128e-10,-0.110800239327588,0.000451506219539287,0.983047285430352,0.999999999882318
"DLL4",4.6479712179885e-10,-0.113587719574016,0.000440316283562345,0.983258646585259,0.999999999882318
"GNG2",4.63861011614299e-10,-0.114035167145834,0.00043854445897733,0.98329235905378,0.999999999882318
"CCL8",4.63274226490645e-10,-0.114316044733319,0.000437435641483298,0.983313491170042,0.999999999882318
"CD48",4.6103205362626e-10,-0.115392181637472,0.000433211651471587,0.983394239503541,0.999999999882318
"SMPDL3B",4.60392615091499e-10,-0.115699919993988,0.000432010780003382,0.983417267909095,0.999999999882318
"LINC02154",4.60392607339411e-10,-0.115699923727049,0.000432010765454991,0.983417268188274,0.999999999882318
"SOX9",4.59808572023676e-10,-0.11598132508806,0.000430915398131638,0.983438301343297,0.999999999882318
"ADAM8",4.55412985643859e-10,-0.11810929710382,0.000422716019407172,0.983596602155564,0.999999999882318
"IL6",4.54713124739017e-10,-0.118449765666046,0.00042141779074171,0.983621806713691,0.999999999882318
"MYCT1",4.52610722177055e-10,-0.119475304382119,0.000417529881762135,0.983697522039339,0.999999999882318
"CORO1A",4.40452948041878e-10,-0.125488755064952,0.000395400240181009,0.984135371504699,0.999999999882318
"HCST",4.40258826304075e-10,-0.125585941940816,0.000395051785855863,0.984142362634298,0.999999999882318
"EPAS1",4.40157447881497e-10,-0.125636711844027,0.000394869869613108,0.984146013692613,0.999999999882318
"CAVIN2",4.39886281860578e-10,-0.125772560926561,0.000394383487709914,0.984155779509593,0.999999999882318
"TSR1",4.37791906516098e-10,-0.126824276086808,0.000390636970700106,0.98423120676221,0.999999999882318
"CYTIP",4.35951341162891e-10,-0.127752173689342,0.000387359242318908,0.984297493367422,0.999999999882318
