"gene","Subject 1 - CSU v3","Subject 1 - CSU v6","Subject 2 - CSU v3","Subject 2 - CSU v6","Subject 3 - CSU v3","Subject 3 - CSU v6","Subject 4 - CSU v3","Subject 4 - CSU v6","Subject 1 - non-CSU","Subject 2 - non-CSU","Subject 3 - non-CSU","Subject 4 - non-CSU","Subject 5 - non CSU","Subject 6 - non CSU","Subject 5 - CSU v3","Subject 5 - CSU v6","Subject 6 - CSU v3","Subject 6 - CSU v6","Subject 7 - CSU v3","Subject 7 - CSU v6","Subject 8 - CSU v3"
"ENSG00000205678",4.181399,4.290044,4.679053,4.525651,4.307209,5.150466,4.130822,4.183633,4.405107,4.221526,4.851328,4.379757,6.375594,6.008478,5.474848,5.349907,5.447524,6.097796,5.403231,5.886204,6.507697
"ENSG00000205683",4.503602,4.219787,4.378604,4.43037,4.6427,4.588035,4.216239,4.097177,3.809833,4.849171,4.241052,4.470802,5.641772,5.292006,5.521402,4.842222,5.375486,5.386696,5.184416,5.540067,5.210124
"ENSG00000205693",4.195851,3.820066,3.942221,4.122165,3.881853,4.325991,4.416828,3.733089,4.057133,4.112594,4.074744,3.862374,5.575069,5.357324,5.212584,5.286352,5.347661,5.017247,5.327009,5.28541,5.790224
"ENSG00000205707",8.637671,8.685722,8.932496,8.803918,8.31244,8.167175,8.681376,8.345422,8.481233,9.049584,8.221796,8.14362,8.368041,8.359922,8.872975,9.059651,8.475961,8.497758,8.317587,8.742295,8.57946
"ENSG00000205718",5.497239,5.117851,5.290276,5.121506,5.509439,5.41117,5.406282,5.981911,5.475185,5.350747,5.430799,5.285128,5.575003,5.464137,5.487783,5.486809,5.321019,5.566359,5.524222,5.555259,5.492649
"ENSG00000205730",4.45781,4.67217,4.729117,4.600395,4.415684,4.697822,4.516738,4.493551,4.603218,4.642525,4.526772,4.345027,5.294561,5.297376,5.213609,5.227442,5.135845,5.357979,5.158735,5.460358,5.334766
"ENSG00000205744",8.796292,9.320191,8.96064,9.177951,9.188936,8.533513,8.423126,8.981175,9.520006,9.0845,9.69837,9.418576,9.100993,9.418027,9.584572,9.622556,9.495327,9.452982,9.562559,9.586979,10.09657
"ENSG00000205755",10.36647,8.722269,8.873623,8.801568,9.293995,9.417927,8.692755,8.4995,10.31646,10.05947,9.985371,8.664257,10.28927,10.62412,9.984681,10.19571,10.41009,10.01731,9.376101,9.657011,9.20607
"ENSG00000205777",4.5251,4.733505,5.107431,4.728248,4.589881,5.115139,5.147962,4.821136,4.70611,4.851439,4.895585,4.350494,5.957085,6.005618,5.82254,5.986668,6.022867,6.563893,6.112145,6.189304,6.383691
"ENSG00000205784",9.152991,8.723076,8.840914,9.359364,9.315707,8.270917,9.300982,9.134399,8.973466,8.709585,8.955657,9.342433,9.188824,9.930025,9.231352,9.260564,9.234782,8.672135,9.417662,8.922676,9.145703
"ENSG00000205790",3.430025,3.328018,3.571939,3.413599,3.654905,3.806454,3.696183,3.620755,3.813175,4.090478,3.841217,3.632299,4.167525,4.132514,4.033818,4.13148,4.114704,4.087242,4.132514,4.108141,4.305027
"ENSG00000205795",5.886415,5.753083,5.971715,6.016101,5.772906,5.94941,5.886847,6.227172,6.036372,5.656326,5.842454,6.446706,7.559636,7.313987,7.537148,7.513747,7.336218,7.323555,7.388957,7.543064,6.903999
"ENSG00000205808",6.284076,6.074684,5.997859,6.38868,6.600741,6.46912,5.95203,5.717918,6.402691,5.953957,6.39706,6.509084,7.28715,6.829947,7.030261,7.555596,6.840238,7.09841,6.934622,6.974449,7.383783
"ENSG00000205809",3.891313,3.775968,4.155434,4.530616,3.840098,4.208344,3.951894,3.829154,3.607096,3.779869,4.045203,3.897641,5.936988,5.642675,5.659678,5.382669,5.916413,5.871126,5.814883,5.610074,5.359313
"ENSG00000205810",4.468068,4.375186,4.884405,4.592891,4.73113,5.095425,4.916124,4.8239,5.236242,4.809564,5.023537,4.693612,6.358509,5.945559,5.797389,5.769606,5.87071,5.713462,5.701386,5.777638,5.762211
"ENSG00000205835",3.531422,3.397078,3.301573,3.41971,3.273304,3.606651,3.65638,3.754482,3.042445,3.659209,3.866095,3.684314,4.558468,4.217832,4.226051,4.176643,4.410887,4.53914,4.432028,4.738702,4.178469
"ENSG00000205838",4.106088,3.554617,3.998185,3.939228,3.904779,4.507948,4.382485,3.732565,4.139689,3.943892,4.375288,3.873839,4.50835,4.138268,4.605484,4.299001,4.30904,4.142676,4.419567,4.30904,4.285198
"ENSG00000205846",4.985888,5.020862,4.711082,4.393864,4.99261,5.366741,5.366611,5.004495,4.77535,4.688438,5.617348,4.590459,6.919434,6.774199,6.079431,5.841693,6.249102,6.610855,6.618412,6.691467,6.864461
"ENSG00000205857",5.335663,4.592021,4.885495,5.26858,4.783762,4.527466,5.056801,4.677485,4.956863,4.865335,5.23555,5.313489,6.480528,6.755391,6.436793,6.524876,5.563218,6.54661,5.789653,6.328847,6.723179
"ENSG00000205858",3.610349,3.863604,4.013385,3.936178,3.941747,4.30411,3.602637,3.85824,4.186148,3.612938,3.841398,3.490671,4.917661,5.000116,5.276914,5.048636,4.936448,5.621286,5.189877,5.260287,5.155489
"ENSG00000205861",4.717544,4.399002,4.375527,4.300297,4.361222,4.686586,4.216238,3.782351,4.048706,4.745593,4.222669,4.247941,5.336744,5.725559,5.684338,6.053954,5.832924,6.212999,5.852931,5.590649,5.374608
"ENSG00000205863",6.372062,5.922989,6.787785,6.374105,6.438911,6.887271,6.079382,6.407302,6.364165,6.316896,6.598117,6.589212,8.226993,8.293113,8.013503,7.634579,7.622776,8.053921,8.100553,8.292827,8.576746
"ENSG00000205864",7.070492,7.241659,7.276032,7.049292,7.372511,7.661551,7.800603,7.52408,7.399916,7.659003,7.230286,7.348822,8.75526,8.765175,8.166327,8.422185,8.431306,8.858959,8.909332,8.969065,8.865989
"ENSG00000205867",6.800927,6.825367,6.95151,7.297719,6.777588,7.589483,6.931845,7.616507,7.20533,7.173056,6.967488,6.645216,8.358978,8.168232,8.14681,8.142743,7.825186,8.567955,8.180768,8.207653,8.812552
"ENSG00000205869",10.31419,10.30524,10.27525,10.67427,10.42315,10.79249,10.49734,10.38859,10.47843,10.86154,10.60173,10.51684,11.54735,11.15403,11.17031,11.23631,11.3324,11.46082,11.17799,11.31214,11.66583
"ENSG00000205882",3.827678,4.11723,4.314949,4.45585,4.390568,4.734488,4.221288,4.434643,4.151727,4.42792,4.960473,4.15877,6.398307,6.494706,5.887504,6.022225,6.277481,7.094847,6.513563,7.135759,6.582903
"ENSG00000205883",3.223514,3.503828,3.628745,3.480022,3.417532,4.076,3.592557,3.582642,3.55392,3.657664,3.901324,3.823187,4.94707,4.526259,4.703252,4.529769,4.797931,4.922265,4.915817,4.903897,5.38556
"ENSG00000205884",3.817479,4.35256,4.449771,3.958222,4.320981,4.371318,4.134829,4.494225,4.315791,4.184709,4.497865,3.857927,5.81153,5.574987,5.977655,5.393038,5.784487,6.101308,5.467153,6.062525,5.813202
"ENSG00000205899",3.795011,3.747287,3.974879,3.874419,3.953896,4.200265,3.893903,3.663491,3.553391,3.904527,3.920582,3.998941,4.538955,4.631877,4.507787,4.584407,4.388604,4.745881,4.670308,4.491321,4.22397
"ENSG00000205903",6.062881,6.295462,6.067949,6.029788,6.049964,6.125484,6.426783,6.049639,6.064881,5.939599,5.789932,5.955155,7.403165,6.599351,7.34743,6.958058,7.068801,7.120827,7.071644,7.282091,7.217902
"ENSG00000205916",5.122003,5.124008,4.695761,4.947101,3.986709,5.30869,4.687767,4.676378,5.079453,4.949983,5.217256,5.111519,5.688113,5.582275,5.454562,5.494484,5.190791,5.078048,4.475019,5.420435,6.046514
"ENSG00000205922",4.675541,5.031646,5.151292,4.917802,4.579969,4.969495,5.163064,4.992272,4.963721,4.700133,4.764908,4.920127,6.418969,6.286001,6.458783,6.417351,6.428138,6.863576,6.292064,6.610178,6.330875
"ENSG00000205923",5.534649,5.441679,5.459427,5.522901,5.24669,4.832363,5.489179,5.762313,5.885509,5.302406,5.379538,5.871518,7.479759,7.021504,6.946098,7.212417,6.982668,7.417619,7.241664,7.210709,7.260849
"ENSG00000205927",3.419016,3.403495,3.139487,3.208091,3.580261,3.240438,3.552652,3.456778,3.416993,3.253568,3.330977,3.740093,4.688634,4.864492,4.642537,4.700446,5.042147,4.646584,4.643773,4.462269,4.691503
"ENSG00000205937",12.32415,12.6255,12.75351,12.81943,12.72663,12.75174,12.42233,12.37796,12.77129,13.07777,12.70788,12.87224,12.23816,12.65885,12.42867,12.42529,12.92313,12.07208,12.24156,12.1135,12.29616
"ENSG00000205944",4.543908,4.274125,4.63546,4.50054,4.73889,4.246071,4.642695,4.099774,4.031034,4.421322,4.243381,4.496243,6.225181,5.956858,5.609793,5.903451,5.372676,5.576215,5.536157,5.8277,5.922271
"ENSG00000205978",5.261904,5.240009,5.325624,5.385069,5.272973,5.415567,5.059009,6.041308,5.326675,4.626255,5.522061,5.515541,6.575403,6.34457,6.123082,6.570058,6.104242,6.213102,5.990066,6.406023,6.651796
"ENSG00000206013",5.710161,5.386131,5.693396,5.630258,6.134803,6.036252,6.279713,5.620977,6.033558,5.763197,6.418331,6.185758,6.816389,7.321461,6.655097,7.054081,7.084651,7.10435,7.148928,7.570012,6.879976
"ENSG00000206026",4.286073,3.804332,4.629992,3.962574,4.67919,4.942677,4.305836,4.064505,3.881237,4.22205,4.558308,4.104544,5.204223,5.665316,5.375379,5.3229,5.212609,5.429258,5.54316,5.387454,5.495284
"ENSG00000206047",17.7277,17.89096,17.28611,17.52992,17.57309,17.00019,17.72604,17.69642,17.53621,17.40693,17.5775,17.78661,18.26968,13.54285,17.88494,17.5657,18.18873,17.77668,17.48706,13.64616,10.55737
"ENSG00000206052",3.326543,3.340235,3.258129,3.009308,3.155468,3.414914,3.11005,3.449512,3.018348,3.092644,3.278313,3.321875,4.316772,3.866114,3.791468,4.274312,4.096205,3.79829,4.027619,4.239909,4.084919
"ENSG00000206053",6.575652,7.902977,6.534392,7.254437,6.785841,7.244798,6.717566,6.882228,7.104079,6.679135,6.977189,7.799805,8.432923,7.503329,7.927895,7.958133,7.879735,7.95604,7.617704,7.408654,8.34445
"ENSG00000206069",4.394674,4.798667,4.914607,4.828516,4.674129,4.938636,4.510798,5.127038,4.429318,4.728188,5.75221,5.018072,6.434331,6.252163,6.546288,6.280173,6.280324,6.519708,6.349676,6.434636,6.69004
"ENSG00000206102",3.893127,3.626183,3.986101,3.856539,3.748508,4.354289,4.113357,3.663288,4.008593,4.518436,3.673313,4.277547,4.125248,4.427894,4.118102,5.079399,4.15395,4.677381,4.690001,4.923585,4.337059
"ENSG00000206104",4.167233,3.903521,3.98697,3.858912,4.204816,3.834739,4.050462,3.856994,3.739579,3.933177,4.091222,3.786843,5.807155,5.534258,5.603238,5.786624,5.47486,6.026139,5.660676,5.885501,6.519436
"ENSG00000206106",3.541508,3.6937,3.927771,3.668687,3.309363,4.251613,4.153652,3.859989,4.106397,3.752584,4.395649,4.307039,4.340125,4.116992,4.053115,3.788668,4.382437,4.681138,4.38736,4.701949,5.4479
"ENSG00000206107",5.434532,4.767943,5.353965,5.683689,5.185566,5.232431,5.189537,5.097358,5.428845,5.216608,5.320411,5.422881,6.49702,6.593667,6.766228,6.685432,6.827116,6.401284,6.689305,6.892652,6.750421
"ENSG00000206113",5.019098,4.833723,5.361966,5.045976,5.591888,5.652638,5.383431,5.429664,4.995796,5.374838,5.532185,5.040957,7.334489,7.810111,7.278281,7.266741,7.240245,7.480727,7.483171,7.487248,7.941215
"ENSG00000206127",8.262539,8.522314,8.729234,8.693076,8.216752,8.143934,9.306711,9.209155,8.586729,8.338204,8.740932,9.826785,9.468187,9.472181,9.920718,9.751292,9.209904,8.94989,9.099864,8.912769,9.455274
"ENSG00000206140",4.55229,4.189228,4.532153,4.366561,4.622234,4.609754,4.748462,4.657537,4.671114,4.302845,4.682853,5.065921,4.905766,4.84612,5.089085,5.165628,4.987786,4.98963,4.866867,5.179855,4.80407
"ENSG00000206172",8.140404,7.667631,7.054365,12.15419,14.57899,7.871793,7.402882,8.335756,7.821737,9.720681,7.002497,7.374587,7.433083,7.520364,7.951115,7.253239,7.27684,7.921981,7.70348,7.402981,7.745841
"ENSG00000206177",3.440658,3.341799,3.620851,3.447065,3.328557,3.422645,3.405149,3.335569,3.360454,3.310776,3.437743,3.276433,4.719596,4.561945,4.655845,4.542258,4.916891,4.805071,4.739681,4.719596,4.75781
"ENSG00000206190",5.270581,4.695444,4.817995,4.798135,5.456022,5.533141,4.948144,5.204149,4.6777,5.784156,4.720684,4.519252,6.201391,6.320492,6.540777,6.389248,6.463664,6.781826,6.067409,6.527662,6.929454
"ENSG00000206199",4.518251,4.425663,4.700198,4.403336,4.55295,5.461265,4.265799,4.30749,4.384166,4.744893,4.577687,4.339651,6.038654,5.720162,5.790945,5.855846,5.807624,6.518191,5.887468,5.906992,5.760339
"ENSG00000206203",5.628142,5.25158,5.339042,5.062619,5.171806,5.800436,6.027656,5.639001,5.663275,5.904803,5.909404,5.801423,5.71224,5.813597,5.813727,5.729199,5.783344,5.4999,5.948994,5.719799,5.580701
"ENSG00000206260",5.15548,5.06173,4.965144,5.281069,5.3537,5.336833,5.181355,4.962041,5.193491,5.226192,5.074989,5.417195,4.327813,4.142954,4.387611,4.658908,4.323867,4.860887,4.304028,4.368984,4.274798
"ENSG00000206262",4.394665,4.498103,4.725533,4.315475,4.234357,4.295889,4.323607,4.644034,4.742965,4.184878,4.553771,4.652191,5.819284,5.864956,5.463878,5.905014,5.860738,5.868567,6.158769,5.842586,5.976208
"ENSG00000206384",3.44446,3.594347,3.642978,3.2655,3.766126,3.592802,3.211285,3.509541,3.602255,3.606834,3.614724,3.37199,4.982858,4.724896,4.546109,4.526102,4.656664,5.210251,4.832709,5.231137,5.110651
"ENSG00000206418",5.446613,4.182746,4.191598,4.892985,4.641063,4.369443,4.544788,5.342747,3.974316,4.951558,4.100931,4.856853,5.272784,4.716327,5.144588,5.103202,5.074492,4.668868,5.152053,5.1527,5.084474
"ENSG00000206422",4.426186,4.594883,4.309594,4.502197,4.534891,4.64667,4.629774,4.513385,4.604308,4.550175,4.567628,4.508808,6.081569,5.84936,5.647931,5.965578,5.82705,5.977553,5.990005,6.063662,6.159805
"ENSG00000206432",3.856695,3.825729,3.956453,3.768858,3.957698,3.96347,3.705559,3.931356,3.715622,3.633021,3.801471,3.509005,4.200309,4.247316,4.244667,4.032746,4.281619,4.213903,4.122903,4.305696,4.485037
"ENSG00000206503",14.22237,14.04238,14.45452,14.30052,14.38943,14.17091,14.19046,14.10756,13.4659,12.75428,14.17794,14.17052,11.60441,12.22705,10.6372,10.51036,12.53058,11.90565,10.84321,10.11137,11.0963
"ENSG00000206527",12.8007,12.66256,11.81115,12.20376,12.52772,12.73454,12.32042,12.49664,12.61946,12.59351,12.55771,12.56286,12.17922,12.24125,11.9152,11.94888,12.50863,12.43864,11.74232,11.73326,11.90026
"ENSG00000206530",6.15744,5.211309,5.570087,5.764518,5.491379,5.565777,5.06238,5.70142,5.405681,5.562036,5.107136,5.11183,6.990237,7.367631,6.925853,7.03357,6.980675,6.370687,6.683506,7.068461,7.052378
"ENSG00000206531",12.35698,11.41996,12.01593,11.53244,11.95544,11.58969,12.534,12.01445,10.46586,11.09381,13.0161,10.82429,11.80884,11.44352,8.384425,8.798653,9.005356,9.039257,13.60738,13.24056,11.48263
"ENSG00000206535",5.287703,5.505632,5.81807,5.275167,5.162909,5.273799,5.479873,5.372141,5.362107,5.286025,5.424767,5.344645,6.329671,6.130162,6.41888,6.04839,6.225729,6.856259,6.287403,6.141613,6.368692
"ENSG00000206536",3.915696,3.461613,3.96666,3.794682,3.508908,3.861737,3.921815,3.794756,3.963848,3.899122,3.910665,4.117785,5.05987,4.92889,4.582208,4.880657,4.849958,5.603169,4.927797,4.92339,4.591001
"ENSG00000206538",5.40366,5.19403,5.152438,5.249516,5.295403,5.122506,5.221876,5.224061,5.245182,5.386995,5.170553,5.320426,5.932409,5.902029,5.783179,5.724232,5.581347,6.202451,5.677333,6.033285,5.624591
"ENSG00000206557",5.66224,5.726173,5.792108,5.991038,5.898559,5.7387,5.602728,6.215744,5.758069,5.816033,6.396817,6.210205,7.30977,7.166904,7.28957,7.29354,7.211417,7.47628,7.394632,7.52004,7.471431
"ENSG00000206559",4.836086,4.908446,5.177344,4.938293,4.492788,4.878658,4.939332,4.440929,4.803079,4.740052,4.479442,4.339315,5.122144,5.942374,5.73184,5.615353,5.204042,4.986989,5.149443,5.460558,5.273087
"ENSG00000206560",10.98541,9.903364,9.908864,9.973748,10.71806,10.26568,9.90144,9.859133,8.923538,9.561967,9.033209,9.206907,11.6139,11.87211,11.30404,10.86937,11.40342,10.93503,11.88527,11.51713,12.15828
"ENSG00000206562",8.616204,8.509375,8.30616,8.497704,9.024149,8.916284,8.38724,8.108141,7.768342,8.770861,7.863239,8.727581,8.879813,8.600828,8.697268,9.276985,8.646297,8.421967,9.045471,8.979445,8.517912
"ENSG00000206579",5.769745,5.280889,5.865046,5.758909,5.586943,5.697298,5.830489,5.711268,5.145535,5.435127,5.725206,5.497251,6.348787,6.43149,6.473098,6.249468,6.427245,6.57202,6.550193,6.307069,6.655803
"ENSG00000206652",9.501149,9.08839,9.099254,9.34591,9.318671,8.691522,9.436649,9.357618,9.40845,9.173674,9.87978,9.641332,10.14774,10.25594,10.23371,10.14961,10.05119,9.835711,10.09493,9.885936,10.14341
"ENSG00000211445",6.311223,6.297586,6.270256,6.40174,6.073421,6.62442,6.618333,6.27231,6.522472,6.071777,6.586154,6.784445,6.156557,6.265978,6.293608,6.608582,6.373935,6.385662,6.336177,6.754281,6.578657
"ENSG00000211448",5.395357,5.395774,6.127325,5.813066,5.482524,6.168909,5.724706,5.173594,5.515028,5.858456,5.875488,5.438931,6.339384,6.329946,6.271226,6.016,6.199078,6.30579,6.789263,6.377725,6.829412
"ENSG00000211452",4.810208,4.511348,4.779678,5.182451,4.728333,5.726432,4.935765,5.476206,5.429506,5.106403,4.91106,4.906795,5.624677,5.624143,5.766925,5.632362,5.558105,6.0388,5.734008,6.240527,6.331439
"ENSG00000211455",9.59099,9.587004,9.691566,9.509119,9.404406,8.637426,10.82635,10.05404,9.052272,9.723008,9.535098,9.370589,9.642462,10.61908,10.21835,9.756164,10.10342,9.735483,10.26203,9.88162,10.43174
"ENSG00000211460",12.04067,12.19004,11.56195,11.66457,11.82924,11.73051,11.88153,11.91654,12.37549,11.90294,12.35501,12.51314,10.93978,10.89026,11.12153,10.85892,11.26004,11.12248,10.90039,10.63898,11.03512
"ENSG00000212122",3.607684,4.075353,4.019578,3.935014,3.727856,3.906793,4.265685,4.030712,3.947028,3.880012,4.118528,3.881564,4.653096,4.417676,4.710094,4.761728,4.389858,4.931206,4.633859,5.430004,4.53697
"ENSG00000212123",6.094756,5.685987,5.957809,6.078932,6.275686,6.349442,5.912323,5.971314,6.0919,6.378843,6.045555,5.86887,7.122331,7.155561,7.35149,7.329481,7.060484,7.001372,6.954476,7.123322,7.317059
"ENSG00000212124",5.004156,4.978644,4.48805,5.04125,5.093266,4.824247,4.893244,4.808546,4.73484,4.538717,4.644975,5.645844,5.329722,5.562036,5.230769,5.106029,5.354614,5.033658,6.194758,5.82319,6.677294
"ENSG00000212126",4.062762,4.676352,4.078928,4.039955,4.241951,5.127229,4.297696,4.345221,5.317941,4.095383,4.66012,4.758452,4.440073,4.458977,4.635352,4.546053,4.307491,4.28912,4.328737,4.801665,4.599827
"ENSG00000212127",5.121815,3.818722,4.915555,4.888007,4.946345,4.66721,5.15169,5.381136,5.181766,4.409215,5.286908,4.967101,6.581699,6.150339,6.072973,5.642358,5.802437,5.558166,6.874514,7.138672,7.18612
"ENSG00000212128",4.259968,3.858565,3.908111,3.964133,4.097717,3.708884,4.086054,4.328025,4.135068,3.94558,3.998919,4.170585,5.289519,5.506024,4.728762,5.059721,4.934436,5.294991,5.638226,5.742126,5.645527
"ENSG00000212657",4.304454,4.674153,3.95355,3.880347,4.421444,4.119052,4.160386,4.241609,4.377917,3.814942,4.713023,4.721723,5.21232,4.979111,5.324842,5.604107,4.826684,5.212216,5.18436,5.076205,5.67951
"ENSG00000212658",4.394269,4.213229,4.728821,4.073919,4.69241,4.547407,4.483821,4.31918,4.705391,4.759944,4.629659,4.540629,5.423426,5.267056,5.320993,5.577018,5.173484,5.278048,5.30999,5.070601,5.284044
"ENSG00000212659",5.015212,4.901087,5.075218,4.882025,5.142673,5.516884,4.846999,4.926045,5.19492,5.020467,4.963535,4.760408,5.728717,5.568266,5.651979,5.429237,5.631964,5.554014,5.46951,5.856352,5.794874
"ENSG00000212710",4.852407,4.089443,4.51348,4.298725,4.508546,4.584838,5.09435,4.394373,4.30506,4.509163,4.669693,4.631577,6.269513,6.239209,6.060203,6.783728,5.934793,6.873811,6.732046,6.540364,6.329644
"ENSG00000212721",5.424088,5.202799,6.119112,5.80953,5.233644,5.876628,5.877024,5.439448,5.794438,6.279164,5.273271,5.497464,6.83464,6.241808,5.839597,5.652281,6.310785,6.298889,6.497438,6.443552,7.295762
"ENSG00000212722",9.297492,9.660522,9.663062,9.482847,9.803458,10.08732,9.836115,9.541145,9.358197,9.94089,9.673466,9.486284,9.868114,10.03902,9.889103,10.05394,9.891296,9.893193,10.06896,10.09924,10.41821
"ENSG00000212724",8.935065,8.80436,8.953998,8.735393,9.129385,9.192251,9.616299,9.294817,9.163318,9.068671,9.310685,8.973589,9.136445,9.063481,9.047033,8.996084,9.015141,9.506237,8.800865,9.188054,9.450098
"ENSG00000212725",8.64092,8.862955,9.161782,8.681485,9.038471,9.542689,9.110501,9.107275,8.942444,9.348259,8.935237,9.067225,9.005483,8.908792,8.586576,8.697498,8.722341,8.571567,8.405677,8.616717,9.117014
"ENSG00000212747",4.766504,5.057956,5.034826,4.579885,5.249659,4.674885,4.799864,4.745451,5.043631,4.505832,5.493787,5.119134,6.691627,7.650723,7.005887,6.953384,7.398785,7.557278,6.879434,7.137182,7.098449
"ENSG00000212807",4.515519,4.386141,4.440773,4.606205,4.418127,4.286687,4.469865,4.783443,4.322095,4.404437,4.41461,4.228131,5.269399,5.494602,5.383084,5.635948,5.588458,5.440873,5.292691,5.440873,5.377132
"ENSG00000212864",5.767823,5.951448,5.693169,5.799965,5.960097,6.107337,6.470476,5.800197,5.871741,6.070996,5.563224,5.832532,6.654285,7.104394,6.773512,6.629777,6.671426,6.967664,6.965218,6.896144,7.008354
"ENSG00000212899",5.070193,6.231966,5.909691,5.744715,5.323995,5.561289,5.310604,5.189438,5.57399,5.739181,5.558372,5.526597,6.936243,7.024266,6.464422,7.028855,6.045902,7.632232,6.669139,7.207329,7.453691
"ENSG00000212900",5.408502,5.255988,5.387746,5.650976,5.358121,6.386812,5.459424,4.842686,5.579025,5.695791,5.163468,5.464967,6.114486,6.482117,6.450371,6.616629,6.351651,6.948086,6.204336,6.641729,6.977755
"ENSG00000212901",7.281737,7.522736,7.652069,7.437245,7.933696,7.656042,7.849665,7.911321,7.434045,7.705974,7.659365,7.529692,8.694818,8.72799,8.820782,8.66626,8.667251,8.911366,8.500226,9.089357,9.399283
"ENSG00000212916",5.25706,4.813354,5.247945,5.124254,5.409122,4.894624,5.512401,5.274541,5.174902,5.302896,5.308968,5.224137,6.299225,5.637392,5.246332,5.654928,5.839455,6.071409,5.849612,5.734357,5.369793
"ENSG00000212933",4.128453,4.337912,4.305135,4.160358,4.281441,4.223724,4.353229,4.430186,4.358805,4.366438,4.158889,4.320801,5.048654,5.248174,5.212102,5.28017,5.239042,5.22269,5.314838,5.301466,5.224407
"ENSG00000212935",5.318656,5.42377,5.139559,5.262964,5.448567,6.042541,5.337662,5.481818,5.281277,5.612325,5.238696,5.535681,5.664013,5.697362,5.895871,5.85227,5.591119,6.199993,5.913019,5.753531,6.228165
"ENSG00000212938",6.854828,6.719533,7.402155,7.310692,7.242988,7.826286,7.374929,7.501669,7.377013,7.355048,7.262724,7.242616,8.919997,9.10744,8.774075,8.631382,8.652293,9.393312,9.105567,9.061361,9.155445
"ENSG00000212993",6.212686,5.89174,6.267267,5.602363,6.139239,6.827964,6.397033,6.220867,6.698239,6.255782,6.393332,6.676152,7.23368,7.319341,6.875004,7.112668,6.74028,7.424443,7.224434,7.649967,7.880555
"ENSG00000213015",4.755696,4.198177,4.492145,4.335438,4.350253,4.300783,4.473978,4.98138,4.460296,4.423529,4.897375,4.831649,4.537784,4.562796,4.52866,4.563502,4.759834,4.495393,4.53579,4.463971,4.565377
"ENSG00000213020",13.8473,13.31597,13.43738,13.72414,13.46469,13.75434,13.34818,13.411,13.32202,13.72168,13.46603,13.1752,14.0683,13.68037,13.90995,13.93918,13.72355,14.00243,14.13641,14.02637,14.02188
"ENSG00000213022",6.023964,5.780756,5.303286,5.679333,5.773542,6.768987,6.009799,5.757173,5.585765,5.107874,5.751514,5.732762,7.210562,7.499279,7.616395,7.645519,7.270895,7.398149,7.299477,7.549376,7.418612
"ENSG00000213023",5.481125,5.586948,5.69786,6.113626,5.503076,5.925664,5.753075,5.985014,5.533928,5.664165,5.720915,5.698107,7.528788,7.383841,7.517497,7.645416,7.572603,7.398531,7.528788,7.584917,7.424118
"ENSG00000213024",6.251302,6.755478,6.37062,6.280132,5.998039,6.046488,6.163795,6.258553,6.428728,6.076536,6.377058,6.708431,8.009244,7.255864,7.562487,7.736956,7.205671,7.446,7.65284,7.367165,7.481847
"ENSG00000213030",5.607769,5.274739,5.768686,5.37785,5.486751,5.670426,5.475949,5.798693,5.791587,5.845727,5.935649,5.96661,5.636366,5.997934,5.715976,5.688864,5.313478,5.912515,5.558533,5.818424,6.01939
"ENSG00000213047",11.95688,11.40172,11.9918,11.93404,11.54291,11.85004,11.98976,13.10025,11.99493,11.69594,12.11694,12.74551,12.70652,12.97976,12.64629,12.49545,12.58499,12.70729,13.16775,13.28494,12.32482
"ENSG00000213064",10.70751,11.00932,11.2803,11.38834,10.74387,10.88514,11.01127,10.95732,11.53986,11.20066,11.11857,11.32736,11.41785,11.55235,11.24231,11.27204,11.14247,11.38182,11.36184,11.55304,11.35839
"ENSG00000213066",6.83434,6.96008,6.024129,5.929898,5.630332,5.898948,5.602562,6.125907,6.209383,5.856938,6.236918,6.692937,7.108912,6.505192,6.528619,6.568116,6.648047,6.472987,6.366952,6.234702,5.996934
"ENSG00000213079",11.18779,11.09602,11.40075,10.81311,11.15498,11.46035,10.78243,11.321,11.17334,11.52127,10.92332,11.13812,11.54221,11.44065,11.83871,11.48223,11.50472,11.67419,11.68021,11.7102,11.63219
"ENSG00000213085",4.509292,3.978445,4.617932,4.085855,4.498458,5.071381,4.379963,4.209007,4.110501,4.757627,3.905476,4.248846,5.172211,5.552256,5.104589,5.022752,5.128048,5.022699,5.134377,5.223961,5.380129
"ENSG00000213096",12.80336,12.33146,13.22693,13.00273,12.67364,12.79008,13.1255,12.8544,13.14372,13.25844,12.59712,12.94924,13.40633,14.08891,13.72407,13.77515,13.55113,13.56427,13.28041,13.39388,13.62257
"ENSG00000213123",6.931627,7.897602,6.13175,6.711482,6.563725,6.73516,7.118168,6.999485,7.124439,7.239793,7.102266,7.521211,6.4687,6.572049,6.560779,6.074068,6.510193,6.559211,6.838,6.48646,6.599848
"ENSG00000213139",10.1302,9.445514,9.887794,9.839356,9.492595,9.725539,9.480247,9.209294,10.00065,9.66454,9.479218,9.672886,10.13292,9.773787,9.700017,9.832543,9.595379,9.518326,9.941978,9.807093,8.963937
"ENSG00000213160",4.939573,4.868104,4.550257,4.739407,4.964843,4.86014,4.481971,4.500507,5.194998,5.156917,4.913869,4.222443,6.213118,5.206931,5.110978,5.509016,5.949543,5.477103,5.633282,5.038351,5.986144
