"cluster","gene","avg_log2FC","pct_in","pct_out","p_val","p_val_adj","auc"
"6","Dcn",0.830463340638924,58.8657105606258,15.5379648358488,0,0,0.735414568545265
"6","Peg3",0.785390299758783,85.3976531942634,59.3414501322546,0,0,0.740896082398876
"6","Foxa2",0.738614338354501,77.7705345501956,19.4472537731445,0,0,0.805919004179727
"6","Krt7",0.704034803885104,86.1473272490222,49.1208962190758,0,0,0.754954534391762
"6","Arg1",0.649202217198818,60.8539765319426,14.0053679788393,0,0,0.745166471574552
"6","Car4",0.623527325563914,49.0873533246415,10.7690213163218,0,0,0.700514636067203
"6","Mycn",0.606237343415789,73.4680573663624,32.0522794460868,0,0,0.745860686885854
"6","Emb",0.562382510822526,77.3142112125163,60.2166640734402,6.64164025408181e-258,1.74728989819547e-255,0.678581271354814
"6","Ldha",0.55729977679689,99.0221642764016,94.9626575385094,1.2229599026458e-316,4.32883334243173e-314,0.704078055111574
"6","Mif",0.539416093448042,99.9674054758801,99.3367823245682,0,0,0.768532268502806
"7","Csrp2",0.912650612995213,90.7867494824016,72.4731516302873,0,0,0.76319700186683
"7","Hadh",0.677571012171439,87.5431331953071,70.3640522622417,0,0,0.724642928783461
"7","Peg3",0.639318354129075,83.2298136645963,59.5491024696623,1.85978389365295e-313,1.8103136420818e-310,0.702205121857656
"7","Emb",0.612847792801387,82.3671497584541,59.989144341488,1.02963280593316e-319,1.17911128013801e-316,0.704411047080064
"7","Bambi",0.612780132390664,59.8688750862664,30.4384910634668,0,0,0.685181327785742
"7","Gpc3",0.611082259677698,92.3395445134576,85.6123754507037,2.55105855573669e-319,2.75911157546302e-316,0.710244672527791
"7","H19",0.552647177639746,99.7929606625259,97.5012600317916,9.88849982051522e-298,8.36997019590393e-295,0.703242061063909
"7","Id2",0.542451326568692,95.4451345755694,82.4700500135696,1.33666120417494e-204,5.65698267888647e-202,0.667804748893062
"7","Bex1",0.513771118153,95.5486542443064,85.6996084208894,3.76938996723867e-213,1.70656939260936e-210,0.671496380497306
"7","Cdkn1c",0.498316925627019,78.0193236714976,61.9819330826193,8.10387364540225e-152,1.6606969697757e-149,0.640876878846736
"8","Stmn2",2.68653282875166,94.8925678055653,12.9209023138736,0,0,0.953982598777092
"8","Ccl25",1.71098639207467,66.431842197957,16.3810630264304,0,0,0.794427539651694
"8","Il7",1.5959973450899,88.3057414582599,7.44118501307,0,0,0.920974306022252
"8","Ptn",1.3567326772863,97.6400140894681,79.6108045309323,0,0,0.862427109697163
"8","Prss16",1.28093348473441,65.7625924621345,5.65592022461032,0,0,0.810652034844732
"8","Krt8",1.10642671481537,97.0412116942585,86.8661051408655,0,0,0.799221065480391
"8","Six1",1.09783162897194,90.3134906657274,31.0078419982573,0,0,0.875955038377909
"8","Sfn",1.08849225758816,88.7988728425502,55.126343305257,0,0,0.787778088899169
"8","Nefm",1.04512961485378,74.8502994011976,6.61825927001646,0,0,0.849832954412032
"8","S100a11",1.03117349830593,98.0626981331455,84.2695323845484,0,0,0.824659996437734
"9","Sostdc1",0.926823094783371,67.5384615384615,23.0379307686377,0,0,0.764166057566287
"9","Foxi2",0.836806877269209,54.9230769230769,1.66139850435587,0,0,0.768583786019701
"9","Wnt6",0.675128072631183,52.5,10.8376378074165,0,0,0.721642721485207
"9","Cxcl14",0.646722529933459,26.2692307692308,2.66556163749904,0,0,0.620429675222241
"9","Slc2a3",0.605034903146706,58.6153846153846,25.7324030529643,0,0,0.696657061907332
"9","Tfap2a",0.579859350180966,59.1923076923077,8.63657389561329,0,0,0.758280617116289
"9","Msx2",0.570208747295393,52.1153846153846,7.06190733174004,0,0,0.732806126684972
"9","Mt2",0.555727660544439,48.9230769230769,26.4397502120114,2.90881516353093e-186,5.01139943394868e-184,0.632871902112998
"9","Tfap2b",0.555351160524956,32.5769230769231,0.900084804564028,0,0,0.659088539967857
"9","Fgf8",0.512547759106761,44.3846153846154,15.9933698249942,0,0,0.652419179916144
