"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0002697","regulation of immune effector process","43/1138","494/25730",0.0870445344129555,1.96806315504863,4.67350342725822,2.07510860017962e-05,0.000427553748444851,0.000325678550996198,"Lgals3/Ivl/Mif/Il33/Anxa1/Ephb2/Plcg2/Clu/Inava/Il13ra1/Lacc1/Nsd2/Panx1/Tlr2/Cd24a/Pglyrp1/Cxcl5/Lyn/Tfrc/Tnf/Bcl6/C1qbp/Arg1/Lgals9/Rigi/Susd4/Rsad2/Sectm1b/Enpp3/Ulbp1/Exosc6/Clec2d/Nod2/Nectin4/Cd1d1/Syk/Cd74/Il4ra/Cgas/Dhx58/Itgam/Lilrb4a/Bst2",43
"GO:0015711","organic anion transport","43/1138","494/25730",0.0870445344129555,1.96806315504863,4.67350342725822,2.07510860017962e-05,0.000427553748444851,0.000325678550996198,"Slc4a7/Mif/Cck/Ttyh3/Slc39a8/Anxa1/Abcc5/Slc12a2/Slc43a2/Slc27a3/Pla2r1/Slc16a14/Abcd3/Gja1/Abcg2/Il1rn/Ntrk2/Lrrc8d/Pla2g4a/Slc39a6/Ttyh2/Got2/Slc16a3/Slc1a4/Crabp2/Slc2a1/Gipc1/Slc39a4/Panx1/Slco3a1/Lyn/Slc25a10/Tnf/Arg1/Slc16a12/Ptgs2/Slc6a14/Il1a/Tnfrsf11a/Slco5a1/Syk/Fabp5/Pla2g4f",43
"GO:0034340","response to type I interferon","16/1138","108/25730",0.148148148148148,3.34960619670637,5.26363907947657,2.13285903977285e-05,0.000437735991990882,0.000333434624556595,"Ifitm3/Ifitm2/Ttll12/Shmt2/Isg15/Oasl1/Zbp1/Stat2/Oas1g/Oas1a/Stat1/Mx2/Oas2/Ifnk/Usp18/Ifitm1",16
"GO:0009314","response to radiation","42/1138","479/25730",0.0876826722338205,1.98249135024271,4.66920412763428,2.17206423476342e-05,0.000442660735756114,0.000337185926981898,"Ivl/Cck/Apobec1/Reep6/Pclaf/Abcg2/Aurkb/Bak1/Gpsm2/Pbk/Pmaip1/Rrm1/Chek2/H2ax/H2ac25/Hif1a/Tnf/Bard1/Ppp1r1b/Dtl/Inip/Rad51ap1/Timp1/Bcl3/Ect2/Rad18/Sgk1/Xrcc2/Cyp2r1/Ddias/Frmpd1/Rad51/Pold1/Fancd2/Cxcl2/Mmp3/Lcn2/Rad54b/Brca1/Blm/Fignl1/Atp8a2",42
"GO:0030595","leukocyte chemotaxis","26/1138","238/25730",0.109243697478992,2.46998272068054,4.90099673063676,2.17370517367867e-05,0.000442660735756114,0.000337185926981898,"Lgals3/Mif/Anxa1/Slc12a2/S100a14/Adam8/Ptn/Mdk/Adam10/Nedd9/Coro1c/Padi2/Hc/Lgmn/Cxcl5/Dapk2/Lyn/C1qbp/Cxcl15/Nod2/Cxcl2/Syk/Cd74/Cxcl9/Itgam/Cxcl13",26
"GO:0097193","intrinsic apoptotic signaling pathway","33/1138","340/25730",0.0970588235294118,2.19448464798925,4.76951632817532,2.2088658522057e-05,0.000448084215733155,0.000341317129448732,"Mif/Bak1/Cd44/Clu/Trp73/Eno1/Nupr1/Pmaip1/Sfn/Chek2/Hells/Hif1a/Cycs/Dapk2/Tnf/Plaur/Casp12/Cpe/Knl1/Melk/E2f1/Ddit4/Ptgs2/Bcl3/Bok/Bub1/Muc1/Siah1b/E2f2/Ddias/Cd74/Brca1/Fignl1",33
"GO:0098656","monoatomic anion transmembrane transport","19/1138","145/25730",0.131034482758621,2.96266892915581,5.09828368254726,2.25935942680452e-05,0.000456564401093499,0.000347776702053069,"Slc4a7/Ttyh3/Slc12a2/Slc6a2/Abcg2/Clic1/Clcn5/Lrrc8d/Ttyh2/Clca2/Slc1a4/Panx1/Clca3a2/Clca3a1/Clic6/Ano4/Gabrp/Slc5a5/Clca1",19
"GO:0007076","mitotic chromosome condensation","6/1138","15/25730",0.4,9.04393673110721,6.70357805640833,2.62025593629389e-05,0.000525451324018629,0.000400249621124523,"Nusap1/Ncapd2/Ncapg/Ncaph/Smc2/Smc4",6
"GO:1902412","regulation of mitotic cytokinesis","6/1138","15/25730",0.4,9.04393673110721,6.70357805640833,2.62025593629389e-05,0.000525451324018629,0.000400249621124523,"Aurkb/Incenp/Kif20b/Birc5/Cdca8/Ect2",6
"GO:0034755","iron ion transmembrane transport","8/1138","29/25730",0.275862068965517,6.23719774559118,6.07027854449697,2.67060069907536e-05,0.000533510877298172,0.000406388787587933,"Slc39a8/Abcc5/Slc40a1/Steap4/Hif1a/Tfrc/Nos1/Lcn2",8
"GO:2001252","positive regulation of chromosome organization","16/1138","110/25730",0.145454545454545,3.28870426585717,5.17466355739544,2.69312294084268e-05,0.000535972270120737,0.000408263693025673,"Ncapd2/Ncapg/Aurkb/Ncaph/Smc2/Smc4/Ncapg2/Fen1/Actl6a/Ska1/Sgo2a/Nek2/Mad1l1/Bub1/Cdk1/Wrap53",16
